id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,,z222urogooefydhcracdp43bupddu244aor3iu0xlb5w03c010c.1502371390509477,Alvirrazahhh,1 day ago,1502446566511,"Соболь, ну как верить вам, когда ваш начальник собирается в президенты. Очевидно же, что сегодня для его поддержки сейчас на Ютубе появляется много вбросов поддержки и т.д.",0
,,,,,,,,z222urogooefydhcracdp43bupddu244aor3iu0xlb5w03c010c.1502371526805362,Klarichhhi,1 day ago,1502446566512,"Да уж эта дамочка остроумием не отличается, вообще она не раз врала о разных вещах на кактусе, поэтому доверять ей как-то странно после всего.",0
,,,,,,,,z222urogooefydhcracdp43bupddu244aor3iu0xlb5w03c010c.1502371845256190,Познакомлюсь с твоей МАМКОЙ,1 day ago,1502446566515,"А почему Навальный не снимался в этом видео? Ааа, небось опять жену свою повёз во Францию на народные бабки.",0
z22aszjx4mihchzgf04t1aokgisxnntwj2tj5amhhsswbk0h00410,Дмитрий Барташевич,1 day ago,1502446566118,"Good comrat Luba, very good.",1,false,0,,,,,,
z23mu5raxwejhdlw304t1aokgxbiizj51yqfnykaodu5rk0h00410,Alexey Kolychev,1 day ago,1502446566123,"Ребята, сделайте Любе суфлера с черным фоном и белыми буквами, или повыше поднимите как-нить. А то сейчас это отражение в  очках мешает слушать, особенно когда Люба крупным планом.",0,false,0,,,,,,
z232xdzogybozt0ii04t1aokgz1upv4toeekbxd51abobk0h00410,Александр Макаров,1 day ago,1502446566127,В топ!!!,0,false,0,,,,,,
z23lj5o4ixypfxusvacdp4311zxvodsgeeryvh5bhjxw03c010c,тамгдеЯ тамПуйлостан,1 day ago,1502446566131,Блять как посмотришь интервью москалей на Сотник тв так и думаешь куда вам кацапам до цивилизации❓выж билять рабы рабами с промытыми масками,3,false,0,,,,,,
z222d11rixqexrm4c04t1aokgsovg2rmwevbmybuwpf0rk0h00410,Rozario Ogro,1 day ago,1502446566135,Хватит меня смешить )))))))) Они там ВСЕ конченные )))),0,false,0,,,,,,
z23zffrwcomvxxom1acdp430c51c3ibxslqdrrqux2lw03c010c,Ramzes646,1 day ago,1502446566139,Любава :),0,false,0,,,,,,
z23zexib2yuxw5jym04t1aokgdleivdrhbzbx5sc5tyobk0h00410,MrValera228,1 day ago,1502446566143,5% это ещё по-божески,3,false,0,,,,,,
z23xeve45s3yjvotyacdp435w2bg3yvew04irv3pbdhw03c010c,Фамилия Имя,1 day ago,1502446567676,#ЗаНавального 20!8,1,false,0,,,,,,
z22kjjjykvbrsvimiacdp4301151ehq0ha330gueflxw03c010c,sanek blinoff,1 day ago,1502446567679,Время 16:18 кремлеботы зашевелились1 318 дизлайков,0,true,2,,,,,,
,,,,,,,,default-z22kjjjykvbrsvimiacdp4301151ehq0ha330gueflxw03c010c.1502371176425579,sanek blinoff,1 day ago,1502446567683,"Время 16:18 кремлеботы зашевелились1 351 дизлайк, блять, ТВАРИ!!! одной минуты не прошло, во херачат дизы!!!",0
,,,,,,,,default-z22kjjjykvbrsvimiacdp4301151ehq0ha330gueflxw03c010c.1502371237775231,sanek blinoff,1 day ago,1502446567685,Время 16:19 итого: 1 367 дизлайков!!!!,0
z23vjjpq1pqpvre3yacdp434iv4oinx2zbieaavkmodw03c010c,DeepPurpleAreKings,1 day ago,1502446567688,"Где посадки, блеать???",47,true,1,,,,,,
,,,,,,,,default-z23vjjpq1pqpvre3yacdp434iv4oinx2zbieaavkmodw03c010c.1502372968214361,Сергей Лысак,1 day ago,1502446567691,Будут посадки тех кто говорит правду.,8
z22svj2pwqevu3fqd04t1aokgvpa1rqq334fmkxmregabk0h00410,Сардаукарчик,1 day ago,1502446567693,"Люба конечно сектантка, но все равно классная)",0,false,0,,,,,,
z22cg5tpqne4jxzlkacdp4334a1lrsogifi5w3pyiy1w03c010c,Василий Бес,1 day ago,1502446567697,"Запрещено, это когда школы закупаются, там за 50 рублей удавятся и с потрохами сожрут, к тому же еще и штраф выпишут. А у них все нормально.",0,false,0,,,,,,
z23fw3djcznhunachacdp431f5z2ltn0vblfrbfxax5w03c010c,Sergey Selimbayev,1 day ago,1502446567700,"Интересно кому не понравилось раскрытие КАРТЕЛЯ, кто поставил дизайки? Лол",1,false,0,,,,,,
z23qvlqqtu2yxxvx504t1aokgtwnu0zjibgvehbcpchebk0h00410,Александр Светлов,1 day ago,1502446567702,если не правда пускай подают в суд ))),0,false,0,,,,,,
z232vfoadzeyhzt4t04t1aokgm2ymllzgtuqpcxt31k0bk0h00410,Александр Вячеславович,1 day ago,1502446567704,Люба молодец ☝☝☝,2,false,0,,,,,,
z222x13j1mycvx0syacdp4305dotehfwc0crmxdpbg5w03c010c,Sasha Voronov,1 day ago,1502446567707,го в топ,0,false,0,,,,,,
z22vjrbaimfuiximhacdp434fd2ttjn4aw4irg1hzjdw03c010c,Иван Иванов,1 day ago,1502446567710,Сейчас где-то Соболев орнул.,0,false,0,,,,,,
z22qsbtwkyemevqvxacdp43atskyqw13oh20zu1m5z5w03c010c,Mattonacid,1 day ago,1502446567712,"Да бред, я сам в госзакупках работаю, всё что она говорит- бред, и в ТЗ конкретного производителя нельзя указывать",0,true,1,,,,,,
,,,,,,,,default-z22qsbtwkyemevqvxacdp43atskyqw13oh20zu1m5z5w03c010c.1502372056245006,Любовь Соболь,1 day ago,1502446567716,"Производителя нельзя, а марку машины (с дополнительным указанием - ""эквивалент"") - стандартная практика. А лошадиные силы уж точно должны были указать, так как цена сильно варьируется от этой характеристики.",0
z22es5drdtmjwtmq104t1aokg5gw0cdgt3dmknvhsypgrk0h00410,Lenar Safin,1 day ago,1502446567719,Соболь с длинными волосами вообще охуенно выглядит.,0,false,0,,,,,,
z22qitejynnoh5yemacdp43awk15w4vqdyvbf4v33fpw03c010c,Михаил Беляев Live,1 day ago,1502446567721,Комментарий,0,false,0,,,,,,
z23iyh5yzumugzncbacdp431mwye5lzsax3lhsevvwxw03c010c,Константи Плутко,1 day ago,1502446567724,в россии кто хорошо ворует все идут на повышения .,0,false,0,,,,,,
z23rhvyozsurznaduacdp433eegbg2dt41w0mslrx51w03c010c,Олег Гришин,1 day ago,1502446567726,Впервые вижу глюки в видео на ютюбе.,0,false,0,,,,,,
z23lifaqqxaaetjwe04t1aokgwk22wkccd3n0rmo2ermrk0h00410,Hataru Kido,1 day ago,1502446567728,"Ставлю диз, затем смотрю)",0,false,0,,,,,,
z222sh14slbrsfczx04t1aokg2flauw3yi2wqz0cyjsobk0h00410,Ян Медведев,1 day ago,1502446567731,20!8,0,false,0,,,,,,
z22odjj5etr1xnm3dacdp435hw2rupmrdalairj3lutw03c010c,Швей Самокот,1 day ago,1502446567733,Собчак два!,0,false,0,,,,,,
z23kdxvhloqofdvl4acdp435kteyppap2vqhhkdrbzxw03c010c,Rebel 8768,1 day ago,1502446567736,.,0,false,0,,,,,,
z22hd5shxrjixjg11acdp432fpxwm3fhofem5avvuntw03c010c,Владимир Ш,1 day ago,1502446567739,Впервые ставлю дизлайк. Брать за основу цену на сайте - глупо,0,false,0,,,,,,
z22agxhz2zznfnmpk04t1aokg3hhszxlbolqjwcqdn4yrk0h00410,Salmon Beaver,1 day ago,1502446568789,в топ,0,false,0,,,,,,
z23ozbu55wb5u3l0lacdp431gwq3ds0g4ylylhydq41w03c010c,Proster,1 day ago,1502446568793,В топ !!!!!!!!!!!!!!!!!!!!!,0,false,0,,,,,,
z223upqpuyvngt5ckacdp43aev1twanz3lnuuwige3hw03c010c,Konstantin Korovin,1 day ago,1502446568796,"Пчелы против меда? Ну посмотрим, посмотрим. Ушел за попкорном.",0,false,0,,,,,,
z23hu53anpnctdppq04t1aokge0petnqavwx5gljjbysbk0h00410,sSA DASFCZXCAsdasd,1 day ago,1502446568800,"А где же лозунг Youtube канала, в конце - ""Подписывайтесь на наш канал, здесь говорят правду""??",0,false,0,,,,,,
z23fczk51lemxr4im04t1aokg4zacov2t151gk5grjljbk0h00410,yar ikarus,1 day ago,1502446568812,Молодцы! Поднимаем видео в топ!,8,false,0,,,,,,
z232eldahwncun5b404t1aokgqfnoezu4ovlgoxb3di0rk0h00410,Александр Канев,1 day ago,1502446568814,Очередное отличное расследование. Спасибо. Лайкую.,6,false,0,,,,,,
z22gfbaozw3gznhvsacdp430zh5021ixvhukbtz45x5w03c010c,Ben s,1 day ago,1502446568817,В топчик,1,false,0,,,,,,
z23nu5lohk2phfdtgacdp435xghzvenzokfjtplfey5w03c010c,laboum only u,1 day ago,1502446568820,"Навальный 20!8
Зараспространим

Петушария вернуть в Украину,чтобы он наконец сел в тюрьму,где ему самое место",0,false,0,,,,,,
z23xityretrmyx5xz04t1aokgcfr4ykcjoehgvbk0xibbk0h00410,alex velik,1 day ago,1502446568822,Мде,0,false,0,,,,,,
z22uzzr5hwaushnmaacdp4300hjf4ykvpwabagdil05w03c010c,Ilya_volgograd,1 day ago,1502446568825,"Так на каждую машину нужны спец сигналы, рации, наклейки. Вот и выходит сумма стоимости выше.",0,false,0,,,,,,
z23ogxuresrtghb1zacdp4300pyetvjiphhobdal0plw03c010c,Aнти Корупционер,1 day ago,1502446568828,"Все фамилии причастных к этой афёры всплывут при смене власти, и поедут пелить лес лет на 15-20 !",0,false,0,,,,,,
z23vgt15onqwejzfjacdp430cc0vyw3zjlqiaja4ufhw03c010c,Felirond,1 day ago,1502446568830,ап,0,false,0,,,,,,
z22tdbtqtvrqebsbs04t1aokgoqkvekfizqq2rdfbriork0h00410,Alex Zuzizi,1 day ago,1502446568833,Любитроха! Аааааахххх :),0,false,0,,,,,,
z23hdlozhsvitnn5h04t1aokgv4yislyhgkef2cpyn0irk0h00410,Алек Алек,1 day ago,1502446568835,в топ....,0,false,0,,,,,,
z22ucvcbsve5djy0oacdp431fxk2k25wk30yk5itwydw03c010c,123 321,1 day ago,1502446568838,В топппп,0,false,0,,,,,,
z23yzv4gbpvzd3aya04t1aokgq2wheubkpm4zwpzkgtyrk0h00410,Даниил Лях,1 day ago,1502446568840,"Ставь лайк, если хотел бы заняться охотой с этим Соболем)",0,false,0,,,,,,
z231wp4bpwaqxxwtfacdp431s3uly5wvqdcn0ecd0whw03c010c,walrus,1 day ago,1502446568843,пупина на кол.,0,false,0,,,,,,
z23twr0bwqieedxzc04t1aokgvmdrilvcoym0mkd2srtbk0h00410,Andrey Buymov,1 day ago,1502446568846,Они сами не уйдут.так и будем кормить эту Путинскую банду. Там у всех рука руку моет,0,false,0,,,,,,
z22ig5mpquueh30nracdp43bsvqkc2zgddg44fumjzhw03c010c,Green Earth,1 day ago,1502446568849,Хватит пиздеть! Пошли на революцию!,0,false,0,,,,,,
z22gfbaozw3gznhvsacdp433gfsf2eu5aesfdl254vtw03c010c,Ben s,1 day ago,1502446568851,Навальный 2018,7,false,0,,,,,,
z23wuzcohomdtxi11acdp431d1ptinflsyhqpsy3pi5w03c010c,Viral,1 day ago,1502446570123,С такими темпами людей будет выходить всё больше и больше на митинги. Ребята из Савушкино от вашей деятельности становится только хуже.,0,false,0,,,,,,
z231jt5gcsnqt3q3macdp43402uiuqh5t1tif40zu45w03c010c,Владислав Тутукин,1 day ago,1502446570127,"Посмотрите фильм ""Либералам черным налом"" и посмотрим что вы будете думать о ФБК",0,false,0,,,,,,
z23vdb34mtnmzxypl04t1aokggj2w41rq5mhctsmvo54bk0h00410,Грубо говоря,1 day ago,1502446570132,Лайфхак по русски: замешан в коррупционном скандале - получил повышение!,8,false,0,,,,,,
z221gnwg3orrz1w1facdp43bgbdqhusvlhx2l0ucbhlw03c010c,Bair Sirka,1 day ago,1502446570136,"Тут аптеки закупают за 4к руб 10 упаковок аспирина. Нормально блин, везде коррупция",0,false,0,,,,,,
z23cupdbdtjxj1fwr04t1aokgicto32cf22a1tptxsccrk0h00410,Когтавый Ггажданин,1 day ago,1502446570140,Люба молодцом! Душите сволочей! А мы топим за Навального всем хутором! Навальный20!8,0,false,0,,,,,,
z23xj5bzkrqiw3nox04t1aokg300h2fnlnoiuccms4kfbk0h00410,Андрей кладоискатель Сергиев Посад,1 day ago,1502446570146,"На сайте цены на авто указаны ОТ минимальной стоимости. В гос заказе есть требования к автомобилю и комплектации. По-этому ваше разоблачение чистой воды провокация! Школьники, думайте уже своей головой.
""Я помогу Алексею стать президентом 2018""!",0,false,0,,,,,,
z22pfjobpxf0d34coacdp4301oct0vzkdzwt5ed0felw03c010c,Олег Федоров,1 day ago,1502446570151,Все сгнило к собакам.,0,false,0,,,,,,
z22gfbaozw3gznhvsacdp435fejsvenwleu4vktgrldw03c010c,Ben s,1 day ago,1502446570156,Кремлеботы в атаку))))),481,false,0,,,,,,
z22jw5drwozcjdd4w04t1aokgmghlnyw3rtasua3hj2ebk0h00410,Давид Сариогло,1 day ago,1502446570160,Для топа,0,false,0,,,,,,
z23vw1upmo3jdngvsacdp435pkqs0xf15mqfxm4a3qpw03c010c,TheGeTpaT,1 day ago,1502446570163,"А никто не думает что 5% это доплата за дополнительное оснащение автомобиля ( мигалки, рация и так далее ) ?",0,false,0,,,,,,
z232z3aryyyvtxtbj04t1aokgtpkzjgvztqqbh2bsbfhrk0h00410,Александр Стольгиченко,1 day ago,1502446570169,В тоооп!!!,0,false,0,,,,,,
z22ld5diwy2chz5xc04t1aokgn01xlttva2pqcol4hqmbk0h00410,Виктор Цвилюк,1 day ago,1502446570174,"Вы, что тут фигню несете ?",0,false,0,,,,,,
z22sf3oajsfzsj35t04t1aokg5odfnxb55kadjt4yf2jrk0h00410,ирреек Булидов,1 day ago,1502446570180,"Заебали сукаааааааааааааа""!!!!!!!!!!!",0,false,0,,,,,,
z22ljvobtqnuup2nlacdp43ayx2mzjisn50aq03c1adw03c010c,Дмитрий Демин,1 day ago,1502446570185,#Навальный2018,7,false,0,,,,,,
z23ujzsynxztf5pwj04t1aokguuytnlbnsti1bjk4is0bk0h00410,Dementor,1 day ago,1502446570189,"Годно, как всегда",0,false,0,,,,,,
z232edkadorgzh1oq04t1aokglufeiuimkkwny1nmzjebk0h00410,Александр Фаюстов,1 day ago,1502446570212,Любу Соболь можно чаще показывать здесь),0,true,1,,,,,,
,,,,,,,,default-z232edkadorgzh1oq04t1aokglufeiuimkkwny1nmzjebk0h00410.1502371535863651,Александр Сажин,1 day ago,1502446570219,больше задонатишь - больше будет любы,0
z233zj1h2mn5wxb0vacdp432xn3bkw4qxg4l2zlphglw03c010c,U.N. Bearable,1 day ago,1502446570223,"как же исказилось мое понимание действительности, 16, 7, 3 млн руб уже вообще кажется копейками",0,false,0,,,,,,
z22udpaqfsridxrwg04t1aokgsz25bdhkelvjbnhyovhbk0h00410,Notore,1 day ago,1502446570228,уже и лайки воруют.заебали.,0,false,0,,,,,,
z221cpni0onohji0kacdp430f15q3s3hz1znpdlz4bxw03c010c,Vemaster,1 day ago,1502446570231,"го в тренды видэс, блэт",0,false,0,,,,,,
z22wz12ohn30sjclxacdp434zppsorso5xlfogtr0c5w03c010c,Владимир Герасименко,1 day ago,1502446570235,"А можно где-то узнать, что конкретно будет делать Навальный и ФБК, если вдруг всё-таки смогут победить на президентских выборах?! То, что имеется на сайте - малоинформативно и сказано общими словами",0,false,0,,,,,,
z235gfhgyqajijzib04t1aokgndh0creb2lkm2vzt5wfbk0h00410,Денис Кочетов,1 day ago,1502446571385,"С композицией поработайте, в линзах мелькает отражение света",0,false,0,,,,,,
z22yy5zhlmj1wpe4m04t1aokg40zkx2q3ffbj1s2w52abk0h00410,world of tanks blitz master 1432,1 day ago,1502446571401,Кок,0,false,0,,,,,,
z22mex4gzszoyp3l4acdp432wwvow2edvgv44hyehodw03c010c,Anatolii Levchuk,1 day ago,1502446571407,Top,0,false,0,,,,,,
z22idxwiwoijinobs04t1aokgi0svoarpwlufelenn5rbk0h00410,Данил Дребот,1 day ago,1502446571411,лююююбовь соболь,0,false,0,,,,,,
z22awxp4nkipsdabo04t1aokgobq1jccp1jacw53mcferk0h00410,Анна Сова,1 day ago,1502446571417,"ну, когда же ждать, чтобы их осудили?",0,false,0,,,,,,
z22scvriqzzigblw504t1aokg3ashiwds1jrzvygntmerk0h00410,Subwoofer811,1 day ago,1502446571422,Лайк и в топ!,5,false,0,,,,,,
z224sth52t30cvn4h04t1aokgeh1xmnfnk5k1ixc5hldrk0h00410,Сергей Каменщиков,1 day ago,1502446571428,Блэд Собэль.,0,false,0,,,,,,
z22lgl1j2qewsx0aa04t1aokgkbv41vvxgftkfkdxuljrk0h00410,Казбек Аликов,1 day ago,1502446571433,Любовь Соболь молодец! За реальные дела!,0,false,0,,,,,,
z231fh0ovkjwsr25304t1aokggxynstm32fn4uw524w1bk0h00410,Mandella,1 day ago,1502446571438,"А вы уверены, что на эти ""переплаты"" не производится какая-нибудь доводка машин для нужд МВД, покраска какая-нибудь, например?",1,false,0,,,,,,
z22lhbehhpbntvurq04t1aokgcyj05oglh1tx12jkcovbk0h00410,kolabrod,1 day ago,1502446571444,Почему мой лайк не засчитывает?(,0,false,0,,,,,,
z22ljvobtqnuup2nlacdp4352eel5wauulkijaphrv5w03c010c,Дмитрий Демин,1 day ago,1502446571450,В топ,1,false,0,,,,,,
z23sdbvw3kbnglmbx04t1aokgldjf331pahha1xm3hatrk0h00410,Neya Neya,1 day ago,1502446571457,5 НОЯБРЯ 2017 - РЕВОЛЮЦИЯ В РОССИИ!,0,false,0,,,,,,
z22qwrspho3ysndwb04t1aokgd1xor3wedt51qxv3r2rbk0h00410,#РеалТайм,1 day ago,1502446571461,Коммент для топа,8,false,0,,,,,,
z22uurop0sztzh4vkacdp432sbae1dyrcsggj0jrbi1w03c010c,Илья Панкратов,1 day ago,1502446571468,"так машины для таких структур оформлены по другому(оборудование) если что ,не как для простых смертных , поэтому цена соотвественно и больше будет",0,false,0,,,,,,
z230s1zpqqqrfnr5c04t1aokgyx40lyreyq1bqbwd4vnrk0h00410,Александр Фед,1 day ago,1502446571472,"враги народа не террористы,а политики",0,false,0,,,,,,
z23ctxtreu2qgzwcvacdp43bd4uyn4rzgdkqathzpudw03c010c,Влад Давыдов,1 day ago,1502446571477,Думал Собчак,0,false,0,,,,,,
z23fcj2ruxu3zxcos04t1aokggjkgcrrpuyecvte2e0srk0h00410,Justice Justice,1 day ago,1502446571482,В тоооооп,0,false,0,,,,,,
z23xifijruf3dtvunacdp4334vs1vmaupp3xfhrcayxw03c010c,Onisan,1 day ago,1502446571487,"Более чем уверен, что колокольцев в курсе всей этой ситуации и в доле.",0,false,0,,,,,,
z221v12ahrfaz31coacdp43bixaacpvtzal0qdtpqi1w03c010c,bitumschik,1 day ago,1502446571492,впервые ставлю дизлайк на этом канале!,0,true,1,,,,,,
,,,,,,,,default-z221v12ahrfaz31coacdp43bixaacpvtzal0qdtpqi1w03c010c.1502371037140655,bitumschik,1 day ago,1502446571500,"Досмотрел до конца, прошу прощения, лайк!",0
z23kffkaururvbbd3acdp43brxnvwgh1md5uvcahnrhw03c010c,Sarisa Labris,1 day ago,1502446571504,топ,6,false,0,,,,,,
z22jwd0g4unzexhgs04t1aokghapq2ejaiy0zspdurlfrk0h00410,NaviMilif 1,1 day ago,1502446572660,Правильно,6,false,0,,,,,,
z22jwd0g4unzexhgs04t1aokga2lnxok2j5dtiv5c3fgbk0h00410,NaviMilif 1,1 day ago,1502446572675,Хорошо,1,false,0,,,,,,
z22mzxhoaqafcx0cxacdp43bkydcrcqknnwty20vhzpw03c010c,Александр Бычков,1 day ago,1502446572679,"Топ, топ... топает малыш",0,false,0,,,,,,
z23ktvwwrluctvyak04t1aokguq1jvkctvuaqylddfzrrk0h00410,Владимир Добровольский,1 day ago,1502446572682,"ну здесь вообще как то скучно 
что все нечего рассказывать а те факты которые вы говорили как то не убедительно и не много я бы понял бы если бы там на 100000 руб превышало а то что машины превышены на 35000 руб 
может это не полицейские а кампания захотела больше заработать 
ну знаете узнала кто участвует в конкурсе узнала из цены и поняла что она может повысить цены вот и все 
это нормально , так кампании зарабатывают больше",0,false,0,,,,,,
z22bdzvyvl33g3wc3acdp431lp14q2n5k3sl4gwyxhlw03c010c,Дмитрий Далытин,1 day ago,1502446572685,"А вы не допустили, что поставка машин включает саму ""поставку"" машин, то есть доставку, подготовку автомобиля для использования полицией (СГУ, мигалки) и другие допы.",2,true,3,,,,,,
,,,,,,,,z22bdzvyvl33g3wc3acdp431lp14q2n5k3sl4gwyxhlw03c010c.1502372131692521,Любовь Соболь,1 day ago,1502446573489,"Допускаю. Но в госконтрактах напрямую сказано, что доставка оплачивается отдельно. ""Допы"" также не предусмотрены.",2
,,,,,,,,z22bdzvyvl33g3wc3acdp431lp14q2n5k3sl4gwyxhlw03c010c.1502373514494836,Дмитрий Далытин,1 day ago,1502446573493,"Любовь, обратите пожалуйста внимание конкретно на закупку автобусов (другие я не стал проверять). На сайте указана цена ""ОТ"" 4 667 000 рублей за автобус снаряженной массой 8320 кг., а по закупке идет автобус массой 8435 кг. Это означает, что в закупке другая комплектация, просто не видя полную спецификацию, трудно понять, что там добавлено на 115 кг.",2
,,,,,,,,z22bdzvyvl33g3wc3acdp431lp14q2n5k3sl4gwyxhlw03c010c.1502373932659897,Дмитрий Далытин,1 day ago,1502446573497,"Да и зачем выставлять неустойку на 7 000 000 поставщику, когда это ""своя"" закупка.",1
z22lzrrx4my5idipm04t1aokgg2z050jowweol4ehvudrk0h00410,Сергей Сидоркин,1 day ago,1502446572692,в топ,0,false,0,,,,,,
z22jwd0g4unzexhgs04t1aokgkvhw0gz0l5f5dnvzxm0bk0h00410,NaviMilif 1,1 day ago,1502446572696,Да,1,false,0,,,,,,
z23lj5wjjlmjzhuxq04t1aokgutp5aeauod2nyqomaqgbk0h00410,Саша Святой,1 day ago,1502446572700,Воры учат рабов не воровать и контролируют... Браво!,1,false,0,,,,,,
z231jrtazrvijpt3kacdp431e2gineszuqueqbvt1z1w03c010c,Вячеслав Смирнов,1 day ago,1502446572703,"Соболь в президенты или в прокуратуру. viva revolution !
hasta la victoria siempe!",0,false,0,,,,,,
z22nedxjjqqdxde2macdp431blwo1hw4xjwxvvsfzixw03c010c,Иван Суслопаров,1 day ago,1502446572707,"А что за дизлайки? Что у кого то глаз нету, да? очевидно же все, с доказательствами. Е*учие кремлеботы. Давайте, хоть что-то напишите, хочу вашей жалкой аргументации, путиноиды вонючие.",0,false,0,,,,,,
z23uhxmbuoqpglpciacdp43a3a42sykudy3t1kcuvghw03c010c,ВАСЯ ИВАНОВ,1 day ago,1502446572711,"Дык машины скорее всего с моргалками, рациями, крякалками полосками и прочей мутатой. Это тоже стоит денег.  показали техническое задание с сайта в виде 2 страниц",0,false,0,,,,,,
z23dfzwzcmqbfrjjj04t1aokgtapkdb54eviwjiralzdrk0h00410,Vlad Spqxy,1 day ago,1502446572715,"Неплохо кремлеботы крутят, за 5 минут видео +400 дизлайков",0,false,0,,,,,,
z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410,Деймур -,1 day ago,1502446572718,"Если Навальный станет президентом и разгонит коррупционеров, вы не станете жить богаче. У вас не появится хорошая работа. У вас не станет больше денег. Потому что это целиком и полностью зависит от ВАС. НО если Навальный разгонит коррупцию: Больницы будут лечить вас, нормально, современной аппаратурой и препаратами, если администрация будет бояться пилить бюджет. На ваших дорогах будет нормальный крепкий асфальт, сделанный по технологии, так как подрядчики будут бояться присваивать оплату. Вы сможете надеяться на хорошую пенсию в старости, так как пенсионный фонд будут бояться разворовывать. Ваши дети смогут нормально поступить и учиться, благодаря знаниям, потому что директора и комиссии будут бояться брать взятки. И если на все это есть хоть призрачный шанс, я буду голосовать за Навального. Потому что при Путине всего этого НЕТ И НЕ БУДЕТ!",300,true,19,,,,,,
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502372556906716,Ilya Kovalchuk,1 day ago,1502446573279,"Если Навальный станет президентом, в стране блять пройдёт период политического застоя и реальные люди могут заняться этими проблема и вообще проблема страны а не только навальный",7
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502372989461286,Николай Б,1 day ago,1502446573282,Такую чушь мог только школьник написать,8
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373041061003,Kirill Mukaev,1 day ago,1502446573285,Деймур -  Это мои мысли! С языка! Круто! Именно так оно и есть!!!,12
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373539575119,Сальвадор в дали,1 day ago,1502446573290,Твой комент в ТОП!,2
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373587645902,за справедливость,1 day ago,1502446573293,Деймур - да да навальный великий с ним страна поднимется.с Путиным ничего не светит точно согласен,1
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373729893005,Максим TV,1 day ago,1502446573297,Деймур - всё это конечно закебись) только нэвэльный не станет президентом,3
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373819983141,Денис иванов,1 day ago,1502446573301,"Деймур - да не факт, не станет вдруг все хорошо, власть путин отдаст, но отдаст тому кто гарантирует ему неприкосновеность его семье и друзьям. Кароче как с борисом в свое время",3
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502373831058588,NEO,1 day ago,1502446573304,"Путин коррупционер. РФ колония Запада. Пока вы не начнёте думать, вы всю жизнь будете нищими. Такие аферисты, как Навальный, сделают вашу жизнь только хуже. Коррупция в РФ посеяна и поддерживается Западом. Главный банк РФ - Центробанк - принадлежит и управляется ФРС США. Всё, что воруют друзья Путина, переправляется в западные банки и офшоры, контролируемые американскими элитами.",6
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374045910120,Денис Шишкин,1 day ago,1502446573307,"Ты еще матрицу в эту историю подвязал, стало бы еще мрачнее!",0
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374053553711,Нора Лагуноф,1 day ago,1502446573309,"чувствуется ,что под ником нео ,наш любимый шизофреник ФЁДОРОВ.",2
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374208390148,Серёжка,1 day ago,1502446573313,"Что бы стать жить богаче, получить качественное образование и высокооплачиваемую работу нужно делать революцию самому. Посмотрите на большевиков-прихватизаторов, их дети учатся за границей, давят холопов спорткарами.. Захватив власть ведите пожалуйста себя прилично.",0
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374551749726,Hanqnero,1 day ago,1502446573315,"Насчет заработка, Навальный говорил о минимальной зарплате в 25 тыс. ₽, если его изберут. Сейчас зарплата того же учителя или обычного работника завода в небольшом городе 13 - 15 тыс. ₽. Если Алексей все таки станет президентом, зарплата в небольших говодах возрастет практически вдвое.",1
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374834435020,NEO,1 day ago,1502446573319,"С какого хера возрастёт зарплата? Рубль привязан к доллару, РФ не имеет права печатать рубли без разрешения ФРС США.",2
,,,,,,,,z22bjntgrp2wghgrn04t1aokgkv02rnha0rwuc4pt1mhrk0h00410.1502374951257596,Серафим Костин,1 day ago,1502446573322,"Ты не понимаешь одного. Аппарат государственный развалиться полностью. Навальный встанет у руля и кто с ним будет? Милов, которого Мовчан унизил просто в эфире? Этот то хорошо поднимет экономику. Волков будет армией командовать? Не смеши.",0
